1471629996,79740,
C,11,35109,OPTIDX,MIDCPNIFTY,1477578600,1687500,PE
C,9,35110,OPTIDX,MIDCPNIFTY,1477578600,1692500,CE
C,9,35111,OPTIDX,MIDCPNIFTY,1477578600,1692500,PE
C,8,35112,OPTIDX,MIDCPNIFTY,1477578600,1910000,CE
C,8,35113,OPTIDX,BANKNIFTY,1472135400,3200000,CE
C,8,35114,OPTIDX,BANKNIFTY,1472135400,3200000,PE
C,8,35115,OPTIDX,MIDCPNIFTY,1477578600,1910000,PE
C,4,35116,OPTIDX,NIFTY,1472740200,2955000,CE
C,4,35117,OPTIDX,NIFTY,1472740200,2955000,PE
C,4,35118,OPTIDX,NIFTY,1477578600,2955000,CE
C,4,35119,OPTIDX,NIFTY,1477578600,2955000,PE
C,8,35120,OPTIDX,MIDCPNIFTY,1477578600,1920000,CE
C,8,35121,OPTIDX,MIDCPNIFTY,1477578600,1920000,PE
C,16,35122,OPTSTK,ADANIENSOL,1472135400,224000,CE
C,16,35123,OPTSTK,ADANIENSOL,1472135400,224000,PE
C,3,35124,OPTIDX,NIFTY,1472740200,2950000,CE
C,3,35125,OPTIDX,NIFTY,1472740200,2950000,PE
C,6,35126,OPTIDX,NIFTY,1477578600,2930000,CE
C,6,35127,OPTIDX,NIFTY,1477578600,2930000,PE
C,11,35128,OPTIDX,NIFTYNXT50,1477578600,8470000,CE
C,11,35129,OPTIDX,NIFTYNXT50,1477578600,8470000,PE
C,16,35130,OPTSTK,360ONE,1472135400,78000,CE
C,16,35131,OPTSTK,360ONE,1472135400,78000,PE
C,16,35132,OPTSTK,360ONE,1475159400,78000,CE
C,16,35133,OPTSTK,360ONE,1475159400,78000,PE
C,7,35134,OPTIDX,NIFTY,1477578600,2935000,CE
C,7,35135,OPTIDX,NIFTY,1477578600,2935000,PE
C,1,35136,OPTIDX,NIFTY,1477578600,2940000,CE
C,1,35137,OPTIDX,NIFTY,1477578600,2940000,PE
C,8,35138,OPTIDX,BANKNIFTY,1472135400,3920000,CE
C,8,35139,OPTIDX,BANKNIFTY,1472135400,3920000,PE
C,2,35140,OPTIDX,NIFTY,1477578600,2945000,CE
C,2,35141,OPTIDX,NIFTY,1477578600,2945000,PE
C,3,35142,OPTIDX,NIFTY,1477578600,2950000,CE
C,3,35143,OPTIDX,NIFTY,1477578600,2950000,PE
C,10,35144,OPTIDX,NIFTYNXT50,1477578600,8420000,CE
C,10,35145,OPTIDX,NIFTYNXT50,1477578600,8420000,PE
C,11,35146,OPTIDX,NIFTYNXT50,1477578600,8430000,CE
C,11,35147,OPTIDX,NIFTYNXT50,1477578600,8430000,PE
C,9,35148,OPTIDX,BANKNIFTY,1472135400,3930000,CE
C,9,35149,OPTIDX,BANKNIFTY,1472135400,3930000,PE
C,8,35150,OPTIDX,NIFTYNXT50,1477578600,8440000,CE
C,8,35151,OPTIDX,NIFTYNXT50,1477578600,8440000,PE
C,10,35152,OPTIDX,NIFTYNXT50,1477578600,8460000,CE
C,10,35153,OPTIDX,NIFTYNXT50,1477578600,8460000,PE
C,16,35154,OPTSTK,360ONE,1477578600,64000,CE
C,16,35155,OPTSTK,360ONE,1477578600,64000,PE
C,9,35156,OPTIDX,NIFTYNXT50,1477578600,10250000,CE
C,9,35157,OPTIDX,NIFTYNXT50,1477578600,10250000,PE
C,10,35158,OPTIDX,BANKNIFTY,1472135400,3940000,CE
C,10,35159,OPTIDX,BANKNIFTY,1472135400,3940000,PE
C,8,35160,OPTIDX,BANKNIFTY,1472135400,3960000,CE
C,8,35161,OPTIDX,BANKNIFTY,1472135400,3960000,PE
C,16,35162,OPTSTK,360ONE,1475159400,150000,CE
C,16,35163,OPTSTK,360ONE,1475159400,150000,PE
C,16,35164,OPTSTK,360ONE,1475159400,164000,CE
C,16,35165,OPTSTK,360ONE,1475159400,164000,PE
C,16,35166,OPTSTK,360ONE,1477578600,168000,CE
C,16,35167,OPTSTK,360ONE,1477578600,168000,PE
C,16,35168,OPTSTK,ABB,1472135400,420000,CE
C,16,35169,OPTSTK,ABB,1472135400,420000,PE
